,Year,Matchup Link,Date Location,Home Team,Away Team,Home Team Score,Away Team Score,Date,Time,City,Week,UniversalGameID
561,2016,/league/game/2016-05-21-OTT-TOR,"Sat, 5/21 4:00 PM EDT Toronto",Toronto Rush,Ottawa Outlaws,30,24,2016-05-21,4:00 PM EDT,Toronto,8,557
562,2016,/league/game/2016-05-21-SJ-VAN,"Sat, 5/21 6:00 PM PDT Vancouver",Vancouver Riptide,San Jose Spiders,22,20,2016-05-21,6:00 PM PDT,Vancouver,8,560
563,2016,/league/game/2016-05-21-CIN-MAD,"Sat, 5/21 6:00 PM CDT Madison",Madison Radicals,Cincinnati Revolution,36,23,2016-05-21,6:00 PM CDT,Madison,8,559
564,2016,/league/game/2016-05-21-DC-NY,"Sat, 5/21 4:00 PM EDT New York",New York Empire,DC Breeze,14,15,2016-05-21,4:00 PM EDT,New York,8,558
565,2016,/league/game/2016-05-21-DET-IND,"Sat, 5/21 3:45 PM EDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,29,24,2016-05-21,3:45 PM EDT,Indianapolis,8,556
566,2016,/league/game/2016-05-21-LA-SD,"Sat, 5/21 6:15 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,18,26,2016-05-21,6:15 PM PDT,San Diego,8,561
567,2016,/league/game/2016-05-22-NSH-DAL,"Sun, 5/22 1:00 PM CDT Dallas",Dallas Roughnecks,Nashville Nightwatch,33,15,2016-05-22,1:00 PM CDT,Dallas,8,567
568,2016,/league/game/2016-05-22-PIT-MIN,"Sun, 5/22 1:00 PM CDT Minnesota",Minnesota Wind Chill,Pittsburgh Thunderbirds,24,27,2016-05-22,1:00 PM CDT,Minnesota,8,568
569,2016,/league/game/2016-05-22-MTL-DC,"Sun, 5/22 1:30 PM EDT DC",DC Breeze,Montreal Royal,28,14,2016-05-22,1:30 PM EDT,DC,8,569
570,2016,/league/game/2016-05-27-MIN-MAD,"Fri, 5/27 7:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,36,15,2016-05-27,7:00 PM CDT,Madison,9,570
571,2016,/league/game/2016-05-27-IND-CIN,"Fri, 5/27 8:00 PM EDT Cincinnati",Cincinnati Revolution,Indianapolis AlleyCats,24,28,2016-05-27,8:00 PM EDT,Cincinnati,9,571
572,2016,/league/game/2016-05-28-IND-CHI,"Sat, 5/28 7:00 PM CDT Chicago",Chicago Wildfire,Indianapolis AlleyCats,19,17,2016-05-28,7:00 PM CDT,Chicago,9,577
573,2016,/league/game/2016-05-28-JAX-RAL,"Sat, 5/28 8:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,25,24,2016-05-28,8:00 PM EDT,Raleigh,9,579
574,2016,/league/game/2016-05-28-DAL-ATL,"Sat, 5/28 7:00 PM EDT Atlanta",Atlanta Hustle,Dallas Roughnecks,20,26,2016-05-28,7:00 PM EDT,Atlanta,9,578
575,2016,/league/game/2016-05-28-CIN-DET,"Sat, 5/28 6:00 PM EDT Detroit",Detroit Mechanix,Cincinnati Revolution,23,19,2016-05-28,6:00 PM EDT,Detroit,9,576
576,2016,/league/game/2016-05-28-TOR-OTT,"Sat, 5/28 4:00 PM EDT Ottawa",Ottawa Outlaws,Toronto Rush,20,35,2016-05-28,4:00 PM EDT,Ottawa,9,573
577,2016,/league/game/2016-05-28-VAN-SF,"Sat, 5/28 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Vancouver Riptide,30,27,2016-05-28,6:00 PM PDT,San Francisco,9,574
578,2016,/league/game/2016-05-28-DC-MTL,"Sat, 5/28 4:00 PM EDT Montreal",Montreal Royal,DC Breeze,27,22,2016-05-28,4:00 PM EDT,Montreal,9,572
579,2016,/league/game/2016-05-28-LA-SEA,"Sat, 5/28 6:00 PM PDT Seattle",Seattle Cascades,Los Angeles Aviators,27,26,2016-05-28,6:00 PM PDT,Seattle,9,575
580,2016,/league/game/2016-05-29-JAX-CHA,"Sun, 5/29 1:00 PM EDT Charlotte",Charlotte Express,Tampa Bay Cannons,26,23,2016-05-29,1:00 PM EDT,Charlotte,9,580
581,2016,/league/game/2016-05-29-VAN-SJ,"Sun, 5/29 1:00 PM PDT San Jose",San Jose Spiders,Vancouver Riptide,27,17,2016-05-29,1:00 PM PDT,San Jose,9,581
582,2016,/league/game/2016-05-29-DAL-NSH,"Sun, 5/29 2:00 PM CDT Nashville",Nashville Nightwatch,Dallas Roughnecks,23,34,2016-05-29,2:00 PM CDT,Nashville,9,582
583,2016,/league/game/2016-05-29-MTL-TOR,"Sun, 5/29 2:00 PM EDT Toronto",Toronto Rush,Montreal Royal,26,14,2016-05-29,2:00 PM EDT,Toronto,9,583
584,2016,/league/game/2016-05-29-DC-OTT,"Sun, 5/29 2:00 PM EDT Ottawa",Ottawa Outlaws,DC Breeze,27,22,2016-05-29,2:00 PM EDT,Ottawa,9,584
585,2016,/league/game/2016-06-04-PIT-MAD,"Sat, 6/4 6:00 PM CDT Madison",Madison Radicals,Pittsburgh Thunderbirds,23,16,2016-06-04,6:00 PM CDT,Madison,10,585
586,2016,/league/game/2016-06-04-SF-VAN,"Sat, 6/4 6:00 PM PDT Vancouver",Vancouver Riptide,San Francisco FlameThrowers,29,27,2016-06-04,6:00 PM PDT,Vancouver,10,586
587,2016,/league/game/2016-06-04-TOR-DC,"Sat, 6/4 6:30 PM EDT DC",DC Breeze,Toronto Rush,28,23,2016-06-04,6:30 PM EDT,DC,10,587
588,2016,/league/game/2016-06-04-NY-PHI,"Sat, 6/4 6:30 PM EDT Philadelphia",Philadelphia Phoenix,New York Empire,17,32,2016-06-04,6:30 PM EDT,Philadelphia,10,588
589,2016,/league/game/2016-06-04-CHA-DAL,"Sat, 6/4 7:00 PM CDT Dallas",Dallas Roughnecks,Charlotte Express,28,18,2016-06-04,7:00 PM CDT,Dallas,10,589
590,2016,/league/game/2016-06-04-MTL-OTT,"Sat, 6/4 7:00 PM EDT Ottawa",Ottawa Outlaws,Montreal Royal,30,27,2016-06-04,7:00 PM EDT,Ottawa,10,590
591,2016,/league/game/2016-06-04-SJ-LA,"Sat, 6/4 7:30 PM PDT LA",Los Angeles Aviators,San Jose Spiders,27,24,2016-06-04,7:30 PM PDT,LA,10,591
592,2016,/league/game/2016-06-05-TOR-NY,"Sun, 6/5 3:00 PM EDT New York",New York Empire,Toronto Rush,21,27,2016-06-05,3:00 PM EDT,New York,10,595
593,2016,/league/game/2016-06-05-DET-CHI,"Sun, 6/5 1:00 PM CDT Chicago",Chicago Wildfire,Detroit Mechanix,15,17,2016-06-05,1:00 PM CDT,Chicago,10,594
594,2016,/league/game/2016-06-05-SF-SEA,"Sun, 6/5 3:00 PM PDT Seattle",Seattle Cascades,San Francisco FlameThrowers,28,25,2016-06-05,3:00 PM PDT,Seattle,10,596
595,2016,/league/game/2016-06-05-CHA-AUS,"Sun, 6/5 12:30 PM CDT Austin",Austin Sol,Charlotte Express,31,14,2016-06-05,12:30 PM CDT,Austin,10,592
596,2016,/league/game/2016-06-05-SJ-SD,"Sun, 6/5 1:00 PM PDT San Diego",San Diego Growlers,San Jose Spiders,22,26,2016-06-05,1:00 PM PDT,San Diego,10,593
597,2016,/league/game/2016-06-10-DET-MIN,"Fri, 6/10 7:00 PM CDT Minnesota",Minnesota Wind Chill,Detroit Mechanix,31,28,2016-06-10,7:00 PM CDT,Minnesota,11,597
598,2016,/league/game/2016-06-11-RAL-CHA,"Sat, 6/11 7:00 PM EDT Charlotte",Charlotte Express,Raleigh Flyers,21,29,2016-06-11,7:00 PM EDT,Charlotte,11,607
599,2016,/league/game/2016-06-11-CHI-PIT,"Sat, 6/11 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Chicago Wildfire,26,22,2016-06-11,7:00 PM EDT,Pittsburgh,11,606
600,2016,/league/game/2016-06-11-LA-SJ,"Sat, 6/11 7:00 PM PDT San Jose",San Jose Spiders,Los Angeles Aviators,27,25,2016-06-11,7:00 PM PDT,San Jose,11,605
601,2016,/league/game/2016-06-11-DAL-JAX,"Sat, 6/11 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Dallas Roughnecks,21,27,2016-06-11,7:00 PM EDT,Jacksonville,11,604
602,2016,/league/game/2016-06-11-PHI-TOR,"Sat, 6/11 7:00 PM EDT Toronto",Toronto Rush,Philadelphia Phoenix,28,6,2016-06-11,7:00 PM EDT,Toronto,11,603
603,2016,/league/game/2016-06-11-NY-DC,"Sat, 6/11 6:30 PM EDT DC",DC Breeze,New York Empire,27,26,2016-06-11,6:30 PM EDT,DC,11,601
604,2016,/league/game/2016-06-11-DET-MAD,"Sat, 6/11 6:00 PM CDT Madison",Madison Radicals,Detroit Mechanix,37,19,2016-06-11,6:00 PM CDT,Madison,11,600
605,2016,/league/game/2016-06-11-ATL-NSH,"Sat, 6/11 6:00 PM CDT Nashville",Nashville Nightwatch,Atlanta Hustle,24,34,2016-06-11,6:00 PM CDT,Nashville,11,599
606,2016,/league/game/2016-06-11-SEA-VAN,"Sat, 6/11 6:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,27,24,2016-06-11,6:00 PM PDT,Vancouver,11,598
607,2016,/league/game/2016-06-11-OTT-MTL,"Sat, 6/11 7:00 PM EDT Montreal",Montreal Royal,Ottawa Outlaws,21,20,2016-06-11,7:00 PM EDT,Montreal,11,602
608,2016,/league/game/2016-06-12-LA-SF,"Sun, 6/12 1:00 PM PDT San Francisco",San Francisco FlameThrowers,Los Angeles Aviators,22,27,2016-06-12,1:00 PM PDT,San Francisco,11,608
609,2016,/league/game/2016-06-12-PHI-OTT,"Sun, 6/12 2:00 PM EDT Ottawa",Ottawa Outlaws,Philadelphia Phoenix,25,13,2016-06-12,2:00 PM EDT,Ottawa,11,609
610,2016,/league/game/2016-06-17-MAD-MIN,"Fri, 6/17 7:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,16,25,2016-06-17,7:00 PM CDT,Minnesota,12,610
611,2016,/league/game/2016-06-18-VAN-LA,"Sat, 6/18 7:30 PM PDT LA",Los Angeles Aviators,Vancouver Riptide,31,24,2016-06-18,7:30 PM PDT,LA,12,616
612,2016,/league/game/2016-06-18-CHI-CIN,"Sat, 6/18 7:30 PM EDT Cincinnati",Cincinnati Revolution,Chicago Wildfire,27,28,2016-06-18,7:30 PM EDT,Cincinnati,12,615
613,2016,/league/game/2016-06-18-CHA-JAX,"Sat, 6/18 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Charlotte Express,21,19,2016-06-18,7:00 PM EDT,Jacksonville,12,614
614,2016,/league/game/2016-06-18-SF-SJ,"Sat, 6/18 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,24,25,2016-06-18,7:00 PM PDT,San Jose,12,613
615,2016,/league/game/2016-06-18-ATL-AUS,"Sat, 6/18 7:00 PM CDT Austin",Austin Sol,Atlanta Hustle,29,31,2016-06-18,7:00 PM CDT,Austin,12,612
616,2016,/league/game/2016-06-18-DC-PHI,"Sat, 6/18 6:30 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,18,34,2016-06-18,6:30 PM EDT,Philadelphia,12,611
617,2016,/league/game/2016-06-19-ATL-DAL,"Sun, 6/19 1:00 PM CDT Dallas",Dallas Roughnecks,Atlanta Hustle,31,21,2016-06-19,1:00 PM CDT,Dallas,12,617
618,2016,/league/game/2016-06-19-VAN-SD,"Sun, 6/19 1:00 PM PDT San Diego",San Diego Growlers,Vancouver Riptide,23,25,2016-06-19,1:00 PM PDT,San Diego,12,618
619,2016,/league/game/2016-06-19-CHI-IND,"Sun, 6/19 4:30 PM EDT Indianapolis",Indianapolis AlleyCats,Chicago Wildfire,29,17,2016-06-19,4:30 PM EDT,Indianapolis,12,619
620,2016,/league/game/2016-06-19-PHI-NY,"Sun, 6/19 6:30 PM EDT New York",New York Empire,Philadelphia Phoenix,28,13,2016-06-19,6:30 PM EDT,New York,12,620
621,2016,/league/game/2016-06-25-AUS-JAX,"Sat, 6/25 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Austin Sol,24,26,2016-06-25,7:00 PM EDT,Jacksonville,13,628
622,2016,/league/game/2016-06-25-MAD-CHI,"Sat, 6/25 7:00 PM CDT Chicago",Chicago Wildfire,Madison Radicals,10,21,2016-06-25,7:00 PM CDT,Chicago,13,627
623,2016,/league/game/2016-06-25-NSH-CHA,"Sat, 6/25 7:00 PM EDT Charlotte",Charlotte Express,Nashville Nightwatch,28,19,2016-06-25,7:00 PM EDT,Charlotte,13,626
624,2016,/league/game/2016-06-25-SD-SJ,"Sat, 6/25 7:00 PM PDT San Jose",San Jose Spiders,San Diego Growlers,24,21,2016-06-25,7:00 PM PDT,San Jose,13,625
625,2016,/league/game/2016-06-25-LA-VAN,"Sat, 6/25 6:00 PM PDT Vancouver",Vancouver Riptide,Los Angeles Aviators,20,21,2016-06-25,6:00 PM PDT,Vancouver,13,622
626,2016,/league/game/2016-06-25-IND-DET,"Sat, 6/25 6:00 PM EDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,22,29,2016-06-25,6:00 PM EDT,Detroit,13,623
627,2016,/league/game/2016-06-25-OTT-NY,"Sat, 6/25 4:30 PM EDT New York",New York Empire,Ottawa Outlaws,23,21,2016-06-25,4:30 PM EDT,New York,13,621
628,2016,/league/game/2016-06-25-PHI-DC,"Sat, 6/25 6:30 PM EDT DC",DC Breeze,Philadelphia Phoenix,27,16,2016-06-25,6:30 PM EDT,DC,13,624
629,2016,/league/game/2016-06-26-NSH-RAL,"Sun, 6/26 3:00 PM EDT Raleigh",Raleigh Flyers,Nashville Nightwatch,28,19,2016-06-26,3:00 PM EDT,Raleigh,13,633
630,2016,/league/game/2016-06-26-LA-SEA,"Sun, 6/26 3:00 PM PDT Seattle",Seattle Cascades,Los Angeles Aviators,16,22,2016-06-26,3:00 PM PDT,Seattle,13,634
631,2016,/league/game/2016-06-26-IND-PIT,"Sun, 6/26 2:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Indianapolis AlleyCats,25,29,2016-06-26,2:00 PM EDT,Pittsburgh,13,631
632,2016,/league/game/2016-06-26-SD-SF,"Sun, 6/26 1:00 PM PDT San Francisco",San Francisco FlameThrowers,San Diego Growlers,29,25,2016-06-26,1:00 PM PDT,San Francisco,13,630
633,2016,/league/game/2016-06-26-OTT-PHI,"Sun, 6/26 1:00 PM EDT Philadelphia",Philadelphia Phoenix,Ottawa Outlaws,22,30,2016-06-26,1:00 PM EDT,Philadelphia,13,629
634,2016,/league/game/2016-06-26-MAD-CIN,"Sun, 6/26 3:00 PM EDT Cincinnati",Cincinnati Revolution,Madison Radicals,22,25,2016-06-26,3:00 PM EDT,Cincinnati,13,632
635,2016,/league/game/2016-07-01-DET-PIT,"Fri, 7/1 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Detroit Mechanix,31,13,2016-07-01,7:00 PM EDT,Pittsburgh,14,635
636,2016,/league/game/2016-07-01-ATL-RAL,"Fri, 7/1 8:00 PM EDT Raleigh",Raleigh Flyers,Atlanta Hustle,28,22,2016-07-01,8:00 PM EDT,Raleigh,14,636
637,2016,/league/game/2016-07-02-NY-OTT,"Sat, 7/2 4:30 PM EDT Ottawa",Ottawa Outlaws,New York Empire,24,19,2016-07-02,4:30 PM EDT,Ottawa,14,637
638,2016,/league/game/2016-07-02-CHA-NSH,"Sat, 7/2 6:00 PM CDT Nashville",Nashville Nightwatch,Charlotte Express,19,15,2016-07-02,6:00 PM CDT,Nashville,14,638
639,2016,/league/game/2016-07-02-SJ-SD,"Sat, 7/2 6:15 PM PDT San Diego",San Diego Growlers,San Jose Spiders,32,21,2016-07-02,6:15 PM PDT,San Diego,14,639
640,2016,/league/game/2016-07-02-DAL-AUS,"Sat, 7/2 6:30 PM CDT Austin",Austin Sol,Dallas Roughnecks,22,26,2016-07-02,6:30 PM CDT,Austin,14,640
641,2016,/league/game/2016-07-02-TOR-MTL,"Sat, 7/2 7:00 PM EDT Montreal",Montreal Royal,Toronto Rush,18,29,2016-07-02,7:00 PM EDT,Montreal,14,641
642,2016,/league/game/2016-07-02-CIN-MIN,"Sat, 7/2 7:00 PM CDT Minnesota",Minnesota Wind Chill,Cincinnati Revolution,28,21,2016-07-02,7:00 PM CDT,Minnesota,14,642
643,2016,/league/game/2016-07-02-VAN-LA,"Sat, 7/2 7:30 PM PDT LA",Los Angeles Aviators,Vancouver Riptide,28,26,2016-07-02,7:30 PM PDT,LA,14,643
644,2016,/league/game/2016-07-02-PIT-IND,"Sat, 7/2 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Pittsburgh Thunderbirds,26,31,2016-07-02,7:30 PM EDT,Indianapolis,14,644
645,2016,/league/game/2016-07-03-NY-TOR,"Sun, 7/3 2:00 PM EDT Toronto",Toronto Rush,New York Empire,22,20,2016-07-03,2:00 PM EDT,Toronto,14,645
646,2016,/league/game/2016-07-08-MAD-CHI,"Fri, 7/8 7:00 PM CDT Chicago",Chicago Wildfire,Madison Radicals,16,19,2016-07-08,7:00 PM CDT,Chicago,15,646
647,2016,/league/game/2016-07-09-RAL-DAL,"Sat, 7/9 7:00 PM CDT Dallas",Dallas Roughnecks,Raleigh Flyers,27,22,2016-07-09,7:00 PM CDT,Dallas,15,652
648,2016,/league/game/2016-07-09-SD-LA,"Sat, 7/9 7:30 PM PDT LA",Los Angeles Aviators,San Diego Growlers,30,24,2016-07-09,7:30 PM PDT,LA,15,653
649,2016,/league/game/2016-07-09-MIN-PIT,"Sat, 7/9 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Minnesota Wind Chill,29,21,2016-07-09,7:00 PM EDT,Pittsburgh,15,651
650,2016,/league/game/2016-07-09-PHI-OTT,"Sat, 7/9 6:00 PM EDT Ottawa",Ottawa Outlaws,Philadelphia Phoenix,37,16,2016-07-09,6:00 PM EDT,Ottawa,15,649
651,2016,/league/game/2016-07-09-JAX-NSH,"Sat, 7/9 6:00 PM CDT Nashville",Nashville Nightwatch,Tampa Bay Cannons,30,26,2016-07-09,6:00 PM CDT,Nashville,15,648
652,2016,/league/game/2016-07-09-VAN-SEA,"Sat, 7/9 6:30 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,31,27,2016-07-09,6:30 PM PDT,Seattle,15,650
653,2016,/league/game/2016-07-09-SJ-SF,"Sat, 7/9 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,27,20,2016-07-09,6:00 PM PDT,San Francisco,15,647
654,2016,/league/game/2016-07-10-IND-MAD,"Sun, 7/10 12:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,23,17,2016-07-10,12:00 PM CDT,Madison,15,654
655,2016,/league/game/2016-07-10-RAL-AUS,"Sun, 7/10 12:30 PM CDT Austin",Austin Sol,Raleigh Flyers,33,12,2016-07-10,12:30 PM CDT,Austin,15,655
656,2016,/league/game/2016-07-10-PHI-MTL,"Sun, 7/10 1:00 PM EDT Montreal",Montreal Royal,Philadelphia Phoenix,27,19,2016-07-10,1:00 PM EDT,Montreal,15,656
657,2016,/league/game/2016-07-10-MIN-DET,"Sun, 7/10 3:00 PM EDT Detroit",Detroit Mechanix,Minnesota Wind Chill,19,20,2016-07-10,3:00 PM EDT,Detroit,15,657
658,2016,/league/game/2016-07-10-JAX-ATL,"Sun, 7/10 5:00 PM EDT Atlanta",Atlanta Hustle,Tampa Bay Cannons,27,26,2016-07-10,5:00 PM EDT,Atlanta,15,658
659,2016,/league/game/2016-07-16-MIN-PIT,"Sat, 7/16 7:00 PM CDT Pittsburgh",Pittsburgh Thunderbirds,Minnesota Wind Chill,20,18,2016-07-16,7:00 PM CDT,Pittsburgh,16,661
660,2016,/league/game/2016-07-16-SEA-LA,"Sat, 7/16 7:00 PM PDT LA",Los Angeles Aviators,Seattle Cascades,23,31,2016-07-16,7:00 PM PDT,LA,16,659
661,2016,/league/game/2016-07-16-NY-DC,"Sat, 7/16 7:00 PM EDT DC",DC Breeze,New York Empire,24,20,2016-07-16,7:00 PM EDT,DC,16,660
662,2016,/league/game/2016-07-17-SEA-SF,"Sun, 7/17 7:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,17,23,2016-07-17,7:00 PM PDT,San Francisco,16,662
663,2016,/league/game/2016-07-17-ATL-RAL,"Sun, 7/17 7:00 PM CDT Raleigh",Raleigh Flyers,Atlanta Hustle,23,25,2016-07-17,7:00 PM CDT,Raleigh,16,663
664,2016,/league/game/2016-07-23-ATL-DAL,"Sat, 7/23 7:00 PM CDT Dallas",Dallas Roughnecks,Atlanta Hustle,28,21,2016-07-23,7:00 PM CDT,Dallas,17,666
665,2016,/league/game/2016-07-23-DC-TOR,"Sat, 7/23 5:00 PM EDT Toronto",Toronto Rush,DC Breeze,23,21,2016-07-23,5:00 PM EDT,Toronto,17,664
666,2016,/league/game/2016-07-23-PIT-MAD,"Sat, 7/23 6:00 PM CDT Madison",Madison Radicals,Pittsburgh Thunderbirds,20,16,2016-07-23,6:00 PM CDT,Madison,17,665
667,2016,/league/game/2016-08-06-SEA-MAD,"Sat, 8/6 7:00 PM CDT",Madison Radicals,Seattle Cascades,25,26,2016-08-06,7:00 PM CDT,,19,668
668,2016,/league/game/2016-08-06-TOR-DAL,"Sat, 8/6 4:00 PM CDT",Dallas Roughnecks,Toronto Rush,27,20,2016-08-06,4:00 PM CDT,,19,667
669,2016,/league/game/2016-08-07-SEA-DAL,"Sun, 8/7 12:00 PM CDT",Dallas Roughnecks,Seattle Cascades,33,27,2016-08-07,12:00 PM CDT,,19,669
670,2017,/league/game/2017-04-01-SJ-SF,"Sat, 4/1 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,34,29,2017-04-01,6:00 PM PDT,San Francisco,1,670
671,2017,/league/game/2017-04-01-LA-SD,"Sat, 4/1 6:30 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,26,31,2017-04-01,6:30 PM PDT,San Diego,1,671
672,2017,/league/game/2017-04-01-ATL-RAL,"Sat, 4/1 6:30 PM EDT Raleigh",Raleigh Flyers,Atlanta Hustle,27,19,2017-04-01,6:30 PM EDT,Raleigh,1,672
673,2017,/league/game/2017-04-01-AUS-DAL,"Sat, 4/1 7:00 PM CDT Dallas",Dallas Roughnecks,Austin Sol,21,17,2017-04-01,7:00 PM CDT,Dallas,1,673
674,2017,/league/game/2017-04-01-NSH-JAX,"Sat, 4/1 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Nashville Nightwatch,40,23,2017-04-01,7:00 PM EDT,Jacksonville,1,674
675,2017,/league/game/2017-04-01-VAN-SEA,"Sat, 4/1 7:00 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,29,18,2017-04-01,7:00 PM PDT,Seattle,1,675
676,2017,/league/game/2017-04-02-MAD-IND,"Sun, 4/2 4:30 PM EDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,19,24,2017-04-02,4:30 PM EDT,Indianapolis,1,676
677,2017,/league/game/2017-04-08-TOR-NY,"Sat, 4/8 4:30 PM EDT New York",New York Empire,Toronto Rush,17,22,2017-04-08,4:30 PM EDT,New York,2,677
678,2017,/league/game/2017-04-08-SF-SJ,"Sat, 4/8 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,24,22,2017-04-08,7:00 PM PDT,San Jose,2,678
679,2017,/league/game/2017-04-08-RAL-AUS,"Sat, 4/8 7:00 PM CDT Austin",Austin Sol,Raleigh Flyers,19,26,2017-04-08,7:00 PM CDT,Austin,2,679
680,2017,/league/game/2017-04-08-DET-IND,"Sat, 4/8 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,25,15,2017-04-08,7:30 PM EDT,Indianapolis,2,680
681,2017,/league/game/2017-04-09-RAL-DAL,"Sun, 4/9 1:00 PM CDT Dallas",Dallas Roughnecks,Raleigh Flyers,33,18,2017-04-09,1:00 PM CDT,Dallas,2,681
682,2017,/league/game/2017-04-09-VAN-LA,"Sun, 4/9 1:30 PM PDT LA",Los Angeles Aviators,Vancouver Riptide,21,18,2017-04-09,1:30 PM PDT,LA,2,682
683,2017,/league/game/2017-04-09-TOR-DC,"Sun, 4/9 2:00 PM EDT DC",DC Breeze,Toronto Rush,32,21,2017-04-09,2:00 PM EDT,DC,2,683
684,2017,/league/game/2017-04-15-RAL-JAX,"Sat, 4/15 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Raleigh Flyers,18,25,2017-04-15,7:00 PM EDT,Jacksonville,3,685
685,2017,/league/game/2017-04-15-ATL-NSH,"Sat, 4/15 6:00 PM CDT Nashville",Nashville Nightwatch,Atlanta Hustle,27,37,2017-04-15,6:00 PM CDT,Nashville,3,684
686,2017,/league/game/2017-04-21-SD-SJ,"Fri, 4/21 7:30 PM PDT San Jose",San Jose Spiders,San Diego Growlers,30,25,2017-04-21,7:30 PM PDT,San Jose,4,686
687,2017,/league/game/2017-04-22-JAX-ATL,"Sat, 4/22 7:00 PM EDT Atlanta",Atlanta Hustle,Tampa Bay Cannons,25,27,2017-04-22,7:00 PM EDT,Atlanta,4,694
688,2017,/league/game/2017-04-22-DC-RAL,"Sat, 4/22 7:00 PM EDT Raleigh",Raleigh Flyers,DC Breeze,23,21,2017-04-22,7:00 PM EDT,Raleigh,4,692
689,2017,/league/game/2017-04-22-DAL-AUS,"Sat, 4/22 7:00 PM CDT Austin",Austin Sol,Dallas Roughnecks,24,30,2017-04-22,7:00 PM CDT,Austin,4,691
690,2017,/league/game/2017-04-22-CHI-PIT,"Sat, 4/22 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Chicago Wildfire,30,22,2017-04-22,7:00 PM EDT,Pittsburgh,4,693
691,2017,/league/game/2017-04-22-SD-SF,"Sat, 4/22 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Diego Growlers,28,19,2017-04-22,6:00 PM PDT,San Francisco,4,689
692,2017,/league/game/2017-04-22-SEA-VAN,"Sat, 4/22 6:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,24,27,2017-04-22,6:00 PM PDT,Vancouver,4,688
693,2017,/league/game/2017-04-22-IND-MIN,"Sat, 4/22 6:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,26,16,2017-04-22,6:00 PM CDT,Minnesota,4,687
694,2017,/league/game/2017-04-22-MTL-PHI,"Sat, 4/22 6:30 PM EDT Philadelphia",Philadelphia Phoenix,Montreal Royal,23,24,2017-04-22,6:30 PM EDT,Philadelphia,4,690
695,2017,/league/game/2017-04-23-JAX-NSH,"Sun, 4/23 12:00 PM CDT Nashville",Nashville Nightwatch,Tampa Bay Cannons,11,14,2017-04-23,12:00 PM CDT,Nashville,4,695
696,2017,/league/game/2017-04-23-MTL-NY,"Sun, 4/23 1:00 PM EDT New York",New York Empire,Montreal Royal,21,8,2017-04-23,1:00 PM EDT,New York,4,696
697,2017,/league/game/2017-04-28-SJ-SEA,"Fri, 4/28 7:00 PM PDT Seattle",Seattle Cascades,San Jose Spiders,26,27,2017-04-28,7:00 PM PDT,Seattle,5,697
698,2017,/league/game/2017-04-29-OTT-DC,"Sat, 4/29 6:30 PM EDT DC",DC Breeze,Ottawa Outlaws,29,24,2017-04-29,6:30 PM EDT,DC,5,704
699,2017,/league/game/2017-04-29-AUS-RAL,"Sat, 4/29 7:00 PM EDT Raleigh",Raleigh Flyers,Austin Sol,28,23,2017-04-29,7:00 PM EDT,Raleigh,5,707
700,2017,/league/game/2017-04-29-SF-LA,"Sat, 4/29 7:00 PM PDT LA",Los Angeles Aviators,San Francisco FlameThrowers,22,26,2017-04-29,7:00 PM PDT,LA,5,706
